,,(Country) Social Cost of carbon,,CSCC-Tol,,(National) CO2 Prices,,,,(National) CO2 Prices with Ocean Weakening,,,,(National) CO2 Prices with 10% Ocean Carbon Sink Decrease,,,
,,DJO,,Tol ,,Low NDCs ambition,,High NDCs ambition,,Low NDCs ambition,,High NDCs ambition,,Low NDCs ambition,,High NDCs ambition,
,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,,USD(2020)/tCO2,
,,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std,Mean,Std
POL,POL,1.212218037,0.12010267,0.045058856,0.018973518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRY,PRY,0.030342771,0.014372763,0.026782695,0.011430068,14.40768851,15.60897831,60.2183488,28.67440421,14.40768851,15.60897831,60.2183488,28.67440421,14.40768851,15.60897831,60.2183488,28.67440421
QAT,QAT,0.846174016,0.155647772,0.001264346,0.000635741,39.4957613,17.83646079,39.4957613,17.83646079,39.82846732,17.92755937,39.82846732,17.92755937,40.16264233,18.01874151,40.16264233,18.01874151
RWA,RWA,0.075517762,0.057233362,0.134978608,0.057548553,0,0,24.05171893,7.007948525,0,0,24.05171893,7.007948525,0,0,24.05171893,7.007948525
SAU,SAU,2.042108482,0.775306041,0.029169344,0.012578253,0.974684655,0.93828613,195.0129722,35.02685798,1.014771985,0.971030654,195.7304294,35.09127975,1.056189293,1.00376106,196.4492166,35.15571488
SDN,SDN,0.216636656,0.181679158,0.21153153,0.090427419,13.78512999,4.368453255,78.87537967,9.340510258,48.79494427,7.574456994,148.3774648,13.50796724,105.6957654,10.86688698,239.7705567,20.2556494
SEN,SEN,0.074818999,0.059191801,0.092539601,0.039415231,0,0,10.22359991,3.773955639,1.042973185,0.15035382,17.62304738,4.947299116,4.171892738,0.601415282,27.10844122,6.033988432
SLE,SLE,0.02416228,0.017525073,0.066220714,0.028363747,0,0,0,0,62.11649009,9.954249133,62.11649009,9.954249133,248.4659604,39.81699653,248.4659604,39.81699653
SLV,SLV,0.042749907,0.027026346,0.017210467,0.007361022,1.554388227,3.756244493,2.035952776,4.566457612,3.579867197,5.706277862,4.53006764,6.588854344,7.619532494,7.404612059,9.038368832,8.346925166
SOM,SOM,0.002498981,0.002244383,0,0,0,0,0,0,415.1405996,36.01635083,415.1405996,36.01635083,415.1405996,36.01635083,415.1405996,36.01635083
SRB,SRB,0.084259922,0.024408106,0.015975059,0.006857413,88.30437226,42.41702673,88.30437226,42.41702673,88.30437226,42.41702673,88.30437226,42.41702673,88.30437226,42.41702673,88.30437226,42.41702673
STP,STP,0.000631981,0.000373425,0.001093319,0.000467967,0,0,0,0,382.3663417,33.17295471,382.3663417,33.17295471,382.3663417,33.17295471,382.3663417,33.17295471
SUR,SUR,0.004875497,0.002195475,0.00112655,0.000480735,0,0,0,0,12.03759175,1.642877355,12.03759175,1.642877355,48.150367,6.571509421,48.150367,6.571509421
SVK,SVK,0.26893128,0.032385959,0.005304161,0.002304277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,SVN,0.152823564,0.02209941,0.001728986,0.000781607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWE,SWE,2.638137251,0.458624143,0.005677689,0.002876496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWZ,SWZ,0.007317932,0.003235069,0.003908154,0.001665616,0,0,0,0,0,0,0,0,0,0,0,0
SYR,SYR,0.11350629,0.062027564,0.092675825,0.039244149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCD,TCD,0.093291874,0.060935367,0.089505098,0.038153581,0,0,0,0,0,0,0,0,0,0,0,0
TGO,TGO,0.030811332,0.022572021,0.072674257,0.030977071,0.208421047,0.218068065,116.7768109,14.81527897,0.656675864,0.457883136,125.6666979,15.74496699,1.432503912,0.689349886,134.8841581,16.72799293
THA,THA,0.362646144,0.129377135,0.176724266,0.075465007,21.24604594,8.290568794,39.5433829,9.931499805,21.77732298,8.359708939,40.2779609,9.975007807,22.31559359,8.427911499,41.01953248,10.01771116
TJK,TJK,0.011642422,0.006858264,0.083676565,0.035702881,0,0,0.778998199,1.908148098,0,0,0.778998199,1.908148098,0,0,0.778998199,1.908148098
TKM,TKM,0.065714716,0.020586106,0.015591062,0.006647702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTO,TTO,0.030717172,0.011690294,0.001313967,0.000570025,0,0,0.576168755,1.411319456,0.018412892,0.003018248,0.667635834,1.588052539,0.073651566,0.01207299,0.795928696,1.760374649
TZA,TZA,0.226516693,0.156612421,0.48618808,0.206970356,0,0,0.163121803,0.368770374,1.754405517,0.366814833,2.45847135,1.337218827,7.017622068,1.467259333,8.262631931,2.506829352
UGA,UGA,0.320458803,0.259550736,0.400173691,0.170128155,0,0,8.924585132,4.075827,0,0,8.924585132,4.075827,0,0,8.924585132,4.075827
UZB,UZB,0.051092288,0.022471525,0.207898362,0.088798844,0,0,0,0,0,0,0,0,0,0,0,0
VCT,VCT,0.000996471,0.000581585,0.000191897,8.16015E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VEN,VEN,0.489847771,0.167929188,0.05261017,0.02202792,0,0,0,0,0.196951006,0.026475537,0.196951006,0.026475537,0.787804025,0.105902149,0.787804025,0.105902149
YEM,YEM,0.117194126,0.072937212,0.153409684,0.06530558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZMB,ZMB,0.080749555,0.055023806,0.099697071,0.042453763,0,0,5.451931203,2.906447766,0,0,5.451931203,2.906447766,0,0,5.451931203,2.906447766
ZWE,ZWE,0.019168245,0.01049697,0.147437659,0.062944558,0,0,0.753862274,0.555007908,0,0,0.753862274,0.555007908,0,0,0.753862274,0.555007908
AND,AND,0,0,5.77686E-05,2.79735E-05,121.219177,51.21964358,121.219177,51.21964358,121.219177,51.21964358,121.219177,51.21964358,121.219177,51.21964358,121.219177,51.21964358
ABW,ABW,0,0,8.64938E-05,3.91704E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRB,BRB,0,0,0.000269753,0.000117533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BMU,BMU,0,0,3.2177E-05,1.75722E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DMA,DMA,0,0,0.000110731,4.6858E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRO,FRO,0,0,3.20403E-05,1.58443E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,GRL,0,0,3.97416E-05,1.92234E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRD,GRD,0,0,0.000162713,6.88719E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IMN,IMN,0,0,5.22255E-05,2.62545E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR,KIR,0,0,0.000521696,0.000223655,27.13634567,10.04142037,136.6234652,16.83165652,279.3844173,20.4682973,279.3844173,20.4682973,279.3844173,20.4682973,279.3844173,20.4682973
XXK,XXK,0,0,0.005139715,0.002204443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,LIE,0,0,1.58395E-05,9.07295E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDV,MDV,0,0,0.000694062,0.00029314,0,0,276.5827621,16.84259829,337.7206458,21.4323515,337.7206458,21.4323515,337.7206458,21.4323515,337.7206458,21.4323515
MHL,MHL,0,0,0.000156977,6.68061E-05,96.753747,14.76115855,96.753747,14.76115855,263.8630607,19.33116968,263.8630607,19.33116968,263.8630607,19.33116968,263.8630607,19.33116968
FSM,FSM,0,0,0.000333057,0.000142599,88.7955871,15.12558732,102.7758425,15.74876667,88.7955871,15.12558732,102.7758425,15.74876667,88.7955871,15.12558732,102.7758425,15.74876667
MCO,MCO,0,0,1.4026E-05,8.39638E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANT,ANT,0,0,0.010355463,0.005205274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSE,PSE,0,0,0.019906911,0.008477286,0,0,12.205617,8.029579505,0.000870301,9.74884E-05,12.3947547,8.111280313,0.003481202,0.000389953,12.585633,8.192929749
PRI,PRI,0,0,0.003075951,0.001403656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNA,KNA,0,0,5.85267E-05,2.4794E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LCA,LCA,0,0,0.000299009,0.000125977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMR,SMR,0,0,1.8268E-05,9.38349E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SYC,SYC,0,0,9.7642E-05,4.16032E-05,0,0,0,0,357.3954786,31.00655767,357.3954786,31.00655767,357.3954786,31.00655767,357.3954786,31.00655767
TLS,TLS,0,0,0.008931398,0.003831695,351.9238505,22.33371207,351.9238505,22.33371207,351.9238505,22.33371207,351.9238505,22.33371207,351.9238505,22.33371207,351.9238505,22.33371207
TUV,TUV,0,0,3.00726E-05,1.29295E-05,195.9359149,19.03748721,209.9894918,19.37928511,195.9359149,19.03748721,209.9894918,19.37928511,195.9359149,19.03748721,209.9894918,19.37928511
